x[nm],y[nm],z[nm]],intensity,frame,sigma
3223.89,1227.63,-1.#INF,1230.74,2403,0
3224.18,1174.25,-1.#INF,1115.73,2404,0
3174.28,1208.11,-1.#INF,1028.48,2405,0
3168.47,1191.1,-1.#INF,1115.24,2407,0
3218.88,1163.49,-1.#INF,1838.57,2408,0
3198.69,1198.44,-1.#INF,2410.11,2409,0
3207,1200.68,-1.#INF,2003.12,2410,0
3201.65,1229.95,-1.#INF,1595.17,2411,0
3182.04,1189.1,-1.#INF,1635.26,2412,0
3178.9,1183.39,-1.#INF,2059.66,2413,0
3191.14,1173.55,-1.#INF,2083.99,2414,0
3247.43,1200.68,-1.#INF,1643.74,2415,0
3191.6,1215.38,-1.#INF,1557.59,2416,0
3214.96,1208.06,-1.#INF,742.818,2417,0
3223.03,1218.14,-1.#INF,2343.06,2418,0
3164.36,1204.94,-1.#INF,2731.8,2419,0
3215.68,1189.59,-1.#INF,1980.52,2420,0
2388.32,935.92,-1.#INF,1166.06,2421,0
2416.44,977.12,-1.#INF,1843.68,2422,0
2383.06,941.004,-1.#INF,1532.6,2423,0
2376.44,930.902,-1.#INF,2842.8,2424,0
2440.48,951.865,-1.#INF,1437.29,2425,0
2438.39,981.86,-1.#INF,2089.7,2426,0
1394.29,446.459,-1.#INF,1139.14,2428,0
2305.83,1054.41,-1.#INF,1113.08,2430,0
2539.68,1064.64,-1.#INF,867.181,2431,0
2583.36,1039.02,-1.#INF,1353.53,2432,0
2704.72,986.273,-1.#INF,1491.63,2433,0
2724.55,1026.13,-1.#INF,1476.92,2434,0
2753.2,998.208,-1.#INF,1781.57,2435,0
2713.59,1016.42,-1.#INF,1273.48,2436,0
2720.2,1001.83,-1.#INF,1949.38,2437,0
2689.01,989.438,-1.#INF,1914.2,2438,0
2707.81,965.94,-1.#INF,1999.01,2439,0
2760.52,972.502,-1.#INF,2595.35,2440,0
2738.32,1003.85,-1.#INF,2214.9,2441,0
2650.45,1009.85,-1.#INF,1897.79,2442,0
2621.54,1028.6,-1.#INF,1727.43,2443,0
2663.12,1000.51,-1.#INF,1684.27,2444,0
2722.31,991.979,-1.#INF,1761.16,2445,0
2640.12,1010.84,-1.#INF,1501.06,2446,0
2620.77,1025.79,-1.#INF,1649.42,2447,0
2590.45,1057.71,-1.#INF,2290.19,2448,0
2635.8,1001.27,-1.#INF,1697.83,2449,0
2694.24,991.753,-1.#INF,1803.41,2450,0
2574.21,1018.47,-1.#INF,1677.44,2451,0
2703.7,986.067,-1.#INF,2876.66,2452,0
2556.55,1043.02,-1.#INF,2071.87,2453,0
2629.35,1034.28,-1.#INF,2206.68,2454,0
2641.91,1028.98,-1.#INF,1543.89,2455,0
2750.07,1017.59,-1.#INF,1866.13,2456,0
2787.72,1009.99,-1.#INF,2951.35,2457,0
2746.44,1024.32,-1.#INF,2132.98,2458,0
2597.38,984.062,-1.#INF,850.928,2459,0
2352.77,1094.69,-1.#INF,1188.47,2460,0
1384.47,473.534,-1.#INF,831.898,2461,0
2396.07,1114.17,-1.#INF,1281.15,2463,0
2385.06,1135.08,-1.#INF,1087.1,2468,0
2444.5,1095.27,-1.#INF,727.256,2469,0
3907.32,104.504,-1.#INF,944.609,2470,0
3903.97,48.3844,-1.#INF,1150.65,2472,0
1698.71,609.625,-1.#INF,800.097,2476,0
3550.42,51.5221,-1.#INF,1058.73,2484,0
3491.49,117.608,-1.#INF,936.473,2485,0
3499.59,126.49,-1.#INF,1492.62,2486,0
2380.15,1118.12,-1.#INF,1071.49,2487,0
3526.63,86.1477,-1.#INF,2898.4,2488,0
3505.91,126.339,-1.#INF,1761.51,2489,0
3455.88,127.881,-1.#INF,1826.48,2490,0
2372.31,1020.59,-1.#INF,1057.79,2490,0
3481.57,62.9996,-1.#INF,1427.82,2491,0
3526.47,0,-1.#INF,1117.67,2492,0
3466.39,93.8434,-1.#INF,1576.5,2493,0
3495.11,95.3133,-1.#INF,1050.07,2494,0
3447.12,146.063,-1.#INF,662.064,2495,0
2777.46,1034.92,-1.#INF,866.169,2495,0
2655.14,1036.19,-1.#INF,2265.57,2496,0
2717.27,998.222,-1.#INF,2131,2497,0
2714.9,1014.1,-1.#INF,1825.21,2498,0
2723.06,1020.21,-1.#INF,2130.24,2499,0
2762.02,990.632,-1.#INF,2247.46,2500,0
2695.14,1037.74,-1.#INF,1579.66,2501,0
2732.56,991.608,-1.#INF,1666.46,2502,0
2746.45,1020.28,-1.#INF,2152.82,2503,0
2684.93,1008.53,-1.#INF,1986.5,2504,0
2606.04,1023.88,-1.#INF,1989.18,2505,0
2688.69,1024.74,-1.#INF,1613.88,2506,0
3102.5,2354.34,-1.#INF,1394.11,2506,0
2735.65,975.728,-1.#INF,2055.34,2507,0
3100.69,2468.82,-1.#INF,1592.24,2507,0
2649.54,1024.29,-1.#INF,1032.24,2508,0
3139.22,2395.8,-1.#INF,972.361,2508,0
2723.17,998.496,-1.#INF,2067.18,2509,0
2610.87,1029.6,-1.#INF,1569.53,2510,0
2759.36,980.51,-1.#INF,2206.99,2511,0
2687.81,976.795,-1.#INF,1602.23,2512,0
2609.2,1027.9,-1.#INF,1637.86,2513,0
2629.92,1035.13,-1.#INF,1603.02,2514,0
2649.25,1045.55,-1.#INF,1365.57,2515,0
2615.86,1026.01,-1.#INF,1580.23,2516,0
1804.76,1033.68,-1.#INF,2205.83,2517,0
2673.49,1032.93,-1.#INF,1434.31,2517,0
2746.61,1036.86,-1.#INF,2451.52,2518,0
1809.52,989.876,-1.#INF,1888.68,2518,0
1844.18,1028.29,-1.#INF,1852.35,2519,0
1824.07,979.579,-1.#INF,1901.28,2520,0
1857.01,1032.64,-1.#INF,1525.81,2521,0
1817.81,1022.11,-1.#INF,1776.9,2522,0
1821.62,1026.65,-1.#INF,1773,2523,0
2976.79,988.953,-1.#INF,1360.48,2523,0
1799.44,1013.25,-1.#INF,2435.29,2524,0
2955.52,997.332,-1.#INF,2304.25,2524,0
2942.18,1009.27,-1.#INF,1329.07,2525,0
1853.03,1031.85,-1.#INF,2522.35,2525,0
2970.61,979.609,-1.#INF,3334.98,2526,0
1847.75,1072.12,-1.#INF,1977.61,2526,0
2974.29,972.067,-1.#INF,3757.91,2527,0
1840.56,1056.5,-1.#INF,1904.12,2527,0
2937,968.174,-1.#INF,2358.42,2528,0
1842.28,1017.71,-1.#INF,2161.06,2528,0
1835.19,1058.86,-1.#INF,2017.65,2529,0
2921.96,993.481,-1.#INF,2583.03,2529,0
1808.55,1031.23,-1.#INF,2952.39,2530,0
2954.79,960.475,-1.#INF,2954.35,2530,0
1848.02,1028.14,-1.#INF,1722.83,2531,0
2955.27,978.139,-1.#INF,1382.03,2531,0
1849.92,990.891,-1.#INF,2322.2,2532,0
1831.48,1035.36,-1.#INF,2700.33,2533,0
1817.7,1031.02,-1.#INF,1545.45,2534,0
1830.02,1036.35,-1.#INF,2958.16,2535,0
1802.05,1035.23,-1.#INF,2404.92,2536,0
1854.08,1053.8,-1.#INF,2328.08,2537,0
1942.39,1198.38,-1.#INF,1019.91,2538,0
3339.35,1298,-1.#INF,1562.36,2540,0
2415.38,970.531,-1.#INF,1699.57,2541,0
2197.22,1133.52,-1.#INF,1194.62,2542,0
2406.66,923.454,-1.#INF,2245.75,2543,0
2453.59,924.966,-1.#INF,1490.77,2544,0
1991.22,633.608,-1.#INF,2491.56,2552,0
2006,645.411,-1.#INF,1894.76,2553,0
2020.5,623.892,-1.#INF,2402.61,2554,0
2012.98,608.198,-1.#INF,4084.03,2555,0
2012.88,632.401,-1.#INF,2267.42,2556,0
2010.29,607.979,-1.#INF,3017.58,2557,0
1987.01,608.899,-1.#INF,1699.53,2558,0
1564.6,1050.29,-1.#INF,1332.1,2558,0
1639.56,1065.34,-1.#INF,2593.18,2559,0
1994.28,613.43,-1.#INF,1542.31,2559,0
1604.28,1092.42,-1.#INF,1862.83,2560,0
2005.04,646.31,-1.#INF,2695.15,2560,0
1622.71,1077.63,-1.#INF,1142.75,2561,0
2004.95,651.062,-1.#INF,3502.89,2561,0
1581.48,1091.75,-1.#INF,1991.03,2562,0
1979.96,571.852,-1.#INF,2362.71,2562,0
140.996,1716.57,-1.#INF,776.167,2563,0
1609.68,1101.26,-1.#INF,2283.37,2563,0
1549.61,1068.03,-1.#INF,1629.11,2564,0
1563.89,1058.61,-1.#INF,1524.94,2565,0
1581.16,1105.4,-1.#INF,2295.97,2566,0
1561.7,1091.16,-1.#INF,2053.27,2567,0
991.138,1769.11,-1.#INF,1495.86,2567,0
1591.19,1092.56,-1.#INF,1263.25,2568,0
1558.66,1070.78,-1.#INF,2493.06,2569,0
1499.98,1096.87,-1.#INF,1591.41,2570,0
1613.27,1089.4,-1.#INF,1193.27,2571,0
1600.08,1077.11,-1.#INF,2524.58,2572,0
1535.02,1084.86,-1.#INF,1248.94,2573,0
1621.3,1917.3,-1.#INF,1261.54,2574,0
1584.93,1869.42,-1.#INF,1699.64,2575,0
918.642,1308.47,-1.#INF,1762.5,2584,0
822.349,1358.2,-1.#INF,815.661,2585,0
1396.07,404.592,-1.#INF,1156.49,2585,0
819.118,1316.74,-1.#INF,1902.19,2586,0
1414.83,382.673,-1.#INF,1336.51,2586,0
1366.76,692.368,-1.#INF,1415.33,2587,0
958.55,1460.25,-1.#INF,1381.39,2587,0
1152.31,1422.05,-1.#INF,1212.99,2588,0
1255.8,1439.99,-1.#INF,1727.22,2589,0
1228.27,1304.77,-1.#INF,1471.5,2590,0
1109.73,1338.61,-1.#INF,1497.54,2591,0
1146.89,1514.25,-1.#INF,1730.63,2592,0
1043.16,1331.41,-1.#INF,1354.65,2593,0
1050.78,1259.59,-1.#INF,2629.31,2594,0
1093.06,1313.15,-1.#INF,1266.95,2595,0
1075.85,1249.63,-1.#INF,1479.67,2596,0
1012.8,1213.93,-1.#INF,1811.47,2597,0
906.269,1246.57,-1.#INF,1197.76,2598,0
1000.85,1344.97,-1.#INF,992.996,2599,0
771.856,1407.3,-1.#INF,1386.59,2600,0
779.752,1549.99,-1.#INF,973.366,2601,0
1094.67,1731.69,-1.#INF,1525.01,2611,0
1059.11,1775.45,-1.#INF,1908.36,2612,0
1082.27,1831.7,-1.#INF,1456.62,2613,0
1042.3,1791.98,-1.#INF,1542.04,2614,0
1121.56,1819.13,-1.#INF,1253.2,2615,0
1073.11,1826.31,-1.#INF,1546.16,2616,0
1125.98,1876.41,-1.#INF,1770.09,2617,0
1075.44,1829.53,-1.#INF,2209.15,2618,0
1038.81,1838.3,-1.#INF,2164.07,2619,0
1892.88,857.817,-1.#INF,806.009,2619,0
927.787,2069.32,-1.#INF,2514.19,2620,0
864.558,2133.53,-1.#INF,1750.16,2621,0
829.157,2001.56,-1.#INF,1700.98,2622,0
909.41,2195.78,-1.#INF,1667.51,2623,0
854.592,2147.13,-1.#INF,1505.92,2624,0
720.077,2276.62,-1.#INF,1467.7,2625,0
526.352,2412.58,-1.#INF,1028.59,2626,0
445.331,2475.29,-1.#INF,1179.59,2627,0
3297.2,1201.78,-1.#INF,1245.87,2633,0
1036.8,1698.3,-1.#INF,924.533,2645,0
642.829,1581.28,-1.#INF,1031.29,2652,0
4023.24,2163.19,-1.#INF,915.598,2658,0
3913.4,1489.43,-1.#INF,1236.49,2659,0
3444.72,681.856,-1.#INF,1072.91,2660,0
959.656,1795.88,-1.#INF,1779.67,2660,0
3448.1,497.443,-1.#INF,487.854,2661,0
2703.14,387.856,-1.#INF,603.608,2661,0
948.704,1854.26,-1.#INF,2070.67,2661,0
964.202,1789.14,-1.#INF,1967.68,2662,0
1018.72,1787.21,-1.#INF,2589.99,2663,0
1466.82,1872.65,-1.#INF,1399.51,2664,0
1044.07,1826.92,-1.#INF,1444.03,2664,0
952.246,1800.49,-1.#INF,1523.97,2665,0
118.834,1698.97,-1.#INF,1405.03,2666,0
969.202,1783.56,-1.#INF,2307.93,2666,0
988.674,1781.53,-1.#INF,2060.77,2667,0
1007.77,1841.05,-1.#INF,1480.85,2668,0
989.538,1823.62,-1.#INF,2290.48,2669,0
958.544,1815.8,-1.#INF,2175.23,2670,0
939.034,1779.46,-1.#INF,909.139,2671,0
932.499,1785.78,-1.#INF,2279.19,2672,0
940.306,1799,-1.#INF,1977.22,2673,0
2429,929.476,-1.#INF,2546.84,2673,0
2432.92,935.795,-1.#INF,1613.83,2674,0
992.69,1832.87,-1.#INF,2041.89,2674,0
994.266,1795.99,-1.#INF,3388.6,2675,0
2411.35,940.508,-1.#INF,3289.52,2675,0
949.064,1853.62,-1.#INF,1944.59,2676,0
2386.16,991.177,-1.#INF,1275.49,2676,0
987.486,1807.8,-1.#INF,3131.94,2677,0
2399.7,968.473,-1.#INF,2000.37,2677,0
965.086,1818.06,-1.#INF,3363.31,2678,0
2417.72,943.968,-1.#INF,1675.59,2678,0
2424.52,959.558,-1.#INF,2462.48,2679,0
2431.03,954.952,-1.#INF,2340.3,2680,0
2417.46,972.321,-1.#INF,2677.69,2681,0
2379.06,1023.38,-1.#INF,651.231,2685,0
2460.85,962.787,-1.#INF,2375.54,2686,0
2426.4,946.955,-1.#INF,2091.68,2687,0
2410.52,959.185,-1.#INF,1539.38,2688,0
2429.84,953.139,-1.#INF,1055.74,2689,0
2431.64,949.94,-1.#INF,1823.17,2690,0
105.895,1754.46,-1.#INF,762.67,2691,0
2415.28,981.916,-1.#INF,1719.08,2691,0
137.222,1724.49,-1.#INF,1320.16,2692,0
2445.97,953.822,-1.#INF,1090.91,2692,0
2358.05,970.113,-1.#INF,1358.22,2693,0
2227.03,862.48,-1.#INF,714.675,2694,0
83.3203,1696.2,-1.#INF,913.692,2694,0
104.729,1736.97,-1.#INF,1042.95,2695,0
69.6948,1694.89,-1.#INF,1001.1,2696,0
2012.79,632.756,-1.#INF,1907.72,2696,0
151.542,1711.74,-1.#INF,1204.94,2697,0
2233.32,1097.8,-1.#INF,4097.52,2697,0
2026.95,616.092,-1.#INF,1480.23,2697,0
2031.51,621.988,-1.#INF,2211.02,2698,0
1979.2,628.321,-1.#INF,2951.74,2699,0
2045.62,634.976,-1.#INF,2913.53,2700,0
1985.7,603.838,-1.#INF,1846.38,2701,0
2000.96,603.736,-1.#INF,2427.95,2702,0
2785.56,11.7676,-1.#INF,749.137,2709,0
1790.45,968.273,-1.#INF,1110.3,2713,0
2228.9,571.344,-1.#INF,994.76,2723,0
2019.51,483.54,-1.#INF,2596.47,2724,0
1823.75,391.9,-1.#INF,599.56,2725,0
1611.14,1884.68,-1.#INF,1561.16,2728,0
1605.51,1913.42,-1.#INF,1241.87,2729,0
1878.37,910.403,-1.#INF,1651.15,2742,0
1009.52,1731.24,-1.#INF,1979.72,2749,0
2272.44,1033.72,-1.#INF,1145.88,2771,0
1229.72,459.385,-1.#INF,678.985,2776,0
3001.67,954.804,-1.#INF,3054.69,2815,0
2139.56,1312.69,-1.#INF,2565.59,2816,0
2978.36,999.736,-1.#INF,967.307,2816,0
2955,980.99,-1.#INF,2251.97,2817,0
2100.21,1309.8,-1.#INF,2268.87,2817,0
2073.56,1302.21,-1.#INF,1920.97,2818,0
2102.76,1282.56,-1.#INF,907.315,2819,0
2053.51,1282.72,-1.#INF,1858.75,2820,0
2114.1,1336.22,-1.#INF,1950.05,2821,0
2095.92,1275.62,-1.#INF,1891.19,2822,0
2091.56,1268.86,-1.#INF,1775.55,2823,0
2080.37,1226.68,-1.#INF,1107.87,2824,0
2070.23,1349.16,-1.#INF,1419.53,2855,0
2075.62,1362.84,-1.#INF,924.994,2856,0
940.73,1800.38,-1.#INF,1458.56,2877,0
944.498,1814.57,-1.#INF,1636.58,2878,0
954.928,1790.98,-1.#INF,2579.25,2879,0
964.528,1786.1,-1.#INF,2115.79,2880,0
1782.28,827.288,-1.#INF,545.614,2881,0
960.635,1809.78,-1.#INF,1720.35,2881,0
982.322,1817.77,-1.#INF,1469.14,2882,0
3891,2686.33,-1.#INF,1227.7,2889,0
1809.32,859.513,-1.#INF,656.718,2894,0
1245.24,1692.57,-1.#INF,1898.92,2901,0
1234.38,1661.62,-1.#INF,3147.8,2902,0
1366.65,1764.04,-1.#INF,795.767,2903,0
1808.36,830.88,-1.#INF,755.794,2904,0
1139.36,1667.06,-1.#INF,1349.42,2904,0
1793.67,869.03,-1.#INF,882.136,2905,0
1222.96,1700.5,-1.#INF,1843.99,2905,0
1151.08,1709.78,-1.#INF,1950.16,2906,0
1107.6,1739.35,-1.#INF,2264.29,2907,0
1068.06,1733.56,-1.#INF,1923.39,2908,0
1085.36,1747.37,-1.#INF,2837.99,2909,0
1820.29,956.91,-1.#INF,696.557,2910,0
1021.24,1771.8,-1.#INF,2413.1,2910,0
1028.69,1786.17,-1.#INF,2684.91,2911,0
1052.29,1751.53,-1.#INF,1785.75,2912,0
1083.58,1755.19,-1.#INF,2517.52,2913,0
1068.23,1757.43,-1.#INF,2621.58,2914,0
1093.78,1732.07,-1.#INF,2079.69,2915,0
1073.21,1747.38,-1.#INF,2185.02,2916,0
1092.51,1752.26,-1.#INF,2723.68,2917,0
1115.86,1740.63,-1.#INF,2650.49,2918,0
1079.2,1769.24,-1.#INF,1969.78,2919,0
1101.19,1741.13,-1.#INF,2139.42,2920,0
935.966,1823.48,-1.#INF,1719.32,2921,0
1824.28,840.872,-1.#INF,730.178,2922,0
1836.29,814.592,-1.#INF,1637.71,2923,0
2365.19,1680.7,-1.#INF,1888.44,2924,0
1737.75,834.964,-1.#INF,675.878,2925,0
2392.55,1626.18,-1.#INF,1074.25,2925,0
2374.63,1560.48,-1.#INF,1437.56,2926,0
2224.32,1487.54,-1.#INF,1656.64,2927,0
2143.57,1626.06,-1.#INF,1165.09,2928,0
2189.3,1659.82,-1.#INF,1132.77,2929,0
1989.99,1790.17,-1.#INF,757.165,2930,0
1681.96,791.785,-1.#INF,543.494,2937,0
781.931,2713.98,-1.#INF,1165.42,2939,0
1078.11,2611.82,-1.#INF,1109.21,2940,0
1185.07,2647.1,-1.#INF,2640.56,2941,0
1056.98,2399.82,-1.#INF,1489.04,2942,0
1288.19,2308.66,-1.#INF,1531.34,2943,0
1232,2316.87,-1.#INF,1463.49,2944,0
1243.44,2332.71,-1.#INF,1282.52,2945,0
2050.39,649.182,-1.#INF,914.173,2945,0
1975.33,642.153,-1.#INF,2272.11,2946,0
2000.26,614.016,-1.#INF,3503.07,2947,0
2030.16,653.728,-1.#INF,2185.9,2948,0
2006.4,620.147,-1.#INF,2175.3,2949,0
2014.12,613.662,-1.#INF,2922.12,2950,0
1987,587.323,-1.#INF,2492.91,2951,0
1965.7,564.923,-1.#INF,2866.02,2952,0
2014.24,625.174,-1.#INF,2555.36,2953,0
1991.04,614.683,-1.#INF,2414.95,2954,0
1988.24,650.705,-1.#INF,2139.89,2955,0
3214.26,1197.22,-1.#INF,2402.91,2955,0
2012.42,656.39,-1.#INF,1283.82,2956,0
3210.42,1192.98,-1.#INF,1823.12,2956,0
3187.01,1224.05,-1.#INF,2732.55,2957,0
1999.25,649.036,-1.#INF,1587.73,2957,0
2015.35,619.192,-1.#INF,1661.86,2958,0
3180.6,1201.07,-1.#INF,2358.68,2958,0
1984.28,637.952,-1.#INF,2352.49,2959,0
3177.36,1214.71,-1.#INF,1607.18,2959,0
2005.12,657.017,-1.#INF,2302.63,2960,0
3196.32,1208.71,-1.#INF,1250.27,2960,0
3151.24,1179.13,-1.#INF,1177.34,2961,0
1935.36,701.529,-1.#INF,1811.28,2961,0
3195.81,1220.91,-1.#INF,1224.7,2962,0
2002.08,624.977,-1.#INF,2494.75,2962,0
2004.52,601.145,-1.#INF,2501.48,2963,0
3180.58,1196.97,-1.#INF,1368.95,2963,0
1998.32,622.484,-1.#INF,1600.25,2964,0
3204.9,1192.55,-1.#INF,1385.78,2964,0
1988.77,652.288,-1.#INF,2382.3,2965,0
3157.25,1158.03,-1.#INF,2434.49,2965,0
3182.93,1150.13,-1.#INF,1700.52,2966,0
1998.44,595.27,-1.#INF,1976.52,2966,0
3195.35,1174.67,-1.#INF,1494.52,2967,0
2028.53,610.089,-1.#INF,2195.34,2967,0
1993.04,616.406,-1.#INF,2351.12,2968,0
3214.13,1194.73,-1.#INF,1964.97,2968,0
3140.58,1212.52,-1.#INF,619.224,2969,0
1992.85,656.273,-1.#INF,1658.99,2969,0
1963.75,652.432,-1.#INF,2222.42,2970,0
3190.23,1177.47,-1.#INF,933.594,2970,0
3245.99,1184.49,-1.#INF,1207.98,2971,0
2041.09,636.422,-1.#INF,2139.31,2971,0
1163.72,639.601,-1.#INF,1154.73,2972,0
3198.23,1181.62,-1.#INF,919.26,2972,0
2000.1,601.644,-1.#INF,2392.74,2972,0
1199.41,659.089,-1.#INF,1834.06,2973,0
3180.5,1202.67,-1.#INF,704.667,2973,0
2040.18,628.313,-1.#INF,1835.91,2973,0
1997.75,592.147,-1.#INF,2323.53,2974,0
1214.71,641.102,-1.#INF,2120.07,2974,0
1198.69,663.966,-1.#INF,2473.03,2975,0
3213.16,1207.77,-1.#INF,1282.87,2975,0
1971.78,610.318,-1.#INF,2836.02,2975,0
3184.45,1205.51,-1.#INF,1606.13,2976,0
1976.42,579.881,-1.#INF,2852.28,2976,0
1867.04,1208.27,-1.#INF,2798.26,2976,0
1982.34,600.302,-1.#INF,1989.24,2977,0
3180.98,1140.02,-1.#INF,792.626,2978,0
2004.68,647.424,-1.#INF,2693.76,2978,0
1977.14,640.435,-1.#INF,1816.95,2979,0
3154.85,1195.58,-1.#INF,848.957,2980,0
1986.66,608.225,-1.#INF,2107.11,2980,0
2025.3,643.892,-1.#INF,2665.05,2981,0
3124.47,1236.24,-1.#INF,978.372,2981,0
1994.02,654.873,-1.#INF,3241.9,2982,0
3215.62,1215.06,-1.#INF,1277.74,2982,0
3195.2,1208.85,-1.#INF,1151.01,2983,0
1986.98,619.409,-1.#INF,3326.2,2983,0
1587.07,1873.88,-1.#INF,1568.07,2984,0
1998.39,641.056,-1.#INF,2245.16,2984,0
3226.23,1155.68,-1.#INF,1101.86,2984,0
1998.02,636.854,-1.#INF,2160.52,2985,0
1638.02,1887.37,-1.#INF,2087.24,2985,0
2022.68,622.756,-1.#INF,3602.38,2986,0
3205.25,1231.49,-1.#INF,588.749,2986,0
2032.85,622.976,-1.#INF,1984.27,2987,0
3128.79,1223.66,-1.#INF,1017.24,2987,0
2000.15,604.288,-1.#INF,2025.72,2988,0
2046.93,607.785,-1.#INF,1686.98,2989,0
3218.82,1171.49,-1.#INF,766.651,2991,0
3225.27,1142.37,-1.#INF,666.274,2992,0
506.197,2665.82,-1.#INF,1464.01,2993,0
3251,1182.05,-1.#INF,875.468,2993,0
3280.87,1165.63,-1.#INF,1627.96,2994,0
286.147,2500.47,-1.#INF,1096.71,2994,0
3187.09,1150.47,-1.#INF,856.967,2995,0
101.082,2670.36,-1.#INF,2115.56,2995,0
3181.46,1152.68,-1.#INF,1061.96,2996,0
3156.93,1170.18,-1.#INF,1038.96,2998,0
3145.92,1225.98,-1.#INF,2229.62,3000,0
3195.12,1132.68,-1.#INF,2080.58,3001,0
3200.8,1153.2,-1.#INF,1897.14,3002,0
3166.71,1202.68,-1.#INF,987.549,3003,0
3209.36,1167.19,-1.#INF,1263.38,3004,0
3187,1172.07,-1.#INF,1201.02,3005,0
3170.13,1165.39,-1.#INF,748.148,3006,0
3157.46,1157.32,-1.#INF,1495.85,3007,0
3196.53,1179.08,-1.#INF,2412.95,3008,0
3205.75,1172.12,-1.#INF,1593.24,3009,0
3189.86,1217.57,-1.#INF,1650.08,3011,0
3142.66,1221.61,-1.#INF,1921.35,3012,0
3207.86,1192.4,-1.#INF,1511.59,3013,0
3176.82,1151.33,-1.#INF,1602.8,3014,0
3189.8,1149.17,-1.#INF,957.299,3015,0
3210.08,1170.31,-1.#INF,1101.05,3016,0
3193.64,1184.37,-1.#INF,1461.87,3017,0
3198.45,1134.21,-1.#INF,2305.55,3018,0
3104.23,1176.22,-1.#INF,763.48,3019,0
3168.92,1257.52,-1.#INF,892.289,3020,0
1129.97,661.646,-1.#INF,1178.51,3020,0
1164,659.76,-1.#INF,1983.68,3021,0
1206.41,1651.88,-1.#INF,1576,3021,0
1153.55,693.443,-1.#INF,2764.38,3022,0
1214.04,1717.53,-1.#INF,1273.05,3022,0
1183.14,653.564,-1.#INF,1892.02,3023,0
1228.57,1673.91,-1.#INF,1828.75,3023,0
1920.4,905.872,-1.#INF,728.007,3024,0
1223.68,1702.22,-1.#INF,1399.94,3024,0
1175.86,638.68,-1.#INF,1839.76,3025,0
1238.06,1622.38,-1.#INF,1432.31,3025,0
1258.19,1693.45,-1.#INF,1323.59,3026,0
1184.79,1664.18,-1.#INF,1941.12,3027,0
1181.61,1718.74,-1.#INF,1408.81,3028,0
1200.22,1645.88,-1.#INF,1300.59,3029,0
1213.92,1725.61,-1.#INF,1499.68,3030,0
1168.3,1670.58,-1.#INF,2098.18,3031,0
3322.44,1115.86,-1.#INF,757.56,3034,0
3169.24,1156.04,-1.#INF,998.708,3035,0
3238.5,1191.1,-1.#INF,627.7,3042,0
3184.2,1231.9,-1.#INF,901.605,3043,0
3197.11,1164.55,-1.#INF,1134.28,3045,0
1840.52,837.44,-1.#INF,1193.06,3046,0
8.16284,2353.83,-1.#INF,645.645,3046,0
3159.49,1165.65,-1.#INF,648.513,3047,0
3147.32,1261.53,-1.#INF,920.414,3048,0
3153.49,1170.45,-1.#INF,806.41,3049,0
271.688,2448.63,-1.#INF,599.712,3050,0
3189.36,1140.24,-1.#INF,889.467,3051,0
496.139,2731.82,-1.#INF,1029.7,3052,0
3218.66,1218.55,-1.#INF,1542.07,3052,0
3146,1251.69,-1.#INF,693.612,3053,0
280.739,2739.32,-1.#INF,1135.66,3054,0
3243.7,1176.51,-1.#INF,1495.93,3055,0
3165.88,1182.03,-1.#INF,737.057,3056,0
3292.76,1264.72,-1.#INF,534.366,3058,0
3082.44,1190.88,-1.#INF,546.652,3060,0
3141.59,1269.38,-1.#INF,745.81,3062,0
3180.23,1247.46,-1.#INF,977.622,3063,0
1856.05,872.32,-1.#INF,963.916,3063,0
1825.04,860.342,-1.#INF,843.649,3064,0
3161.78,1257.79,-1.#INF,960.407,3064,0
84.01,1719.18,-1.#INF,1328.03,3065,0
1754.04,904.844,-1.#INF,570.752,3065,0
3197.04,1180.71,-1.#INF,679.095,3065,0
1834.95,888.26,-1.#INF,622.861,3066,0
3259.27,1275.03,-1.#INF,714.25,3066,0
1787.81,830.811,-1.#INF,633.093,3067,0
1849.48,853.731,-1.#INF,596.606,3068,0
1794.23,829.966,-1.#INF,652.034,3069,0
3218,1202.08,-1.#INF,1492.78,3069,0
3185.8,1152.54,-1.#INF,713.948,3070,0
78.1507,1685.86,-1.#INF,1168.85,3071,0
1868.45,876.092,-1.#INF,1720.97,3071,0
127.009,1676.65,-1.#INF,1363.45,3072,0
1857.12,818.876,-1.#INF,1606.92,3072,0
3279.27,1138.15,-1.#INF,1090.07,3072,0
104.586,1683.96,-1.#INF,1063.97,3073,0
1800.18,834.377,-1.#INF,519.795,3074,0
3213.03,1210.04,-1.#INF,1052.43,3074,0
3220.47,1242.78,-1.#INF,1012.92,3075,0
3174.64,1203.49,-1.#INF,1329.54,3077,0
1762.88,833.745,-1.#INF,721.852,3078,0
1838.74,791.148,-1.#INF,1121.64,3079,0
3878.68,80.6241,-1.#INF,1114.29,3080,0
1845.64,833.22,-1.#INF,1262.08,3080,0
1017.11,2766.44,-1.#INF,1829.87,3080,0
1837.3,831.428,-1.#INF,2510.82,3081,0
3154.08,1181.02,-1.#INF,742.414,3081,0
1853.91,830.486,-1.#INF,973.508,3082,0
1856.61,902.209,-1.#INF,870.061,3083,0
3205.22,1172.64,-1.#INF,786.647,3083,0
3935.2,65.9073,-1.#INF,1125.92,3083,0
3291.19,1268.7,-1.#INF,1182.37,3084,0
